,caption,image_file,image_id
392,there are lots of houses densely arranged in the residential area .,./train/images/79.tif,78
393,this is a residential area with houses arranged neatly while many plants on the roadside .,./train/images/79.tif,78
394,a residential area with many houses arranged neatly and divided by some roads .,./train/images/79.tif,78
395,many houses arranged neatly and divided by some roads .,./train/images/80.tif,79
396,a residential area with houses arranged neatly and some roads go through this area .,./train/images/80.tif,79
397,there are lots of houses densely arranged in the residential area .,./train/images/80.tif,79
398,this is a residential area with houses arranged neatly while many plants on the roadside .,./train/images/80.tif,79
399,a residential area with many houses arranged neatly and divided by some roads .,./train/images/80.tif,79
400,many houses arranged neatly and divided by some roads .,./train/images/81.tif,80
401,a residential area with houses arranged neatly and some roads go through this area .,./train/images/81.tif,80
402,there are lots of houses densely arranged in the residential area .,./train/images/81.tif,80
403,this is a residential area with houses arranged neatly while many plants on the roadside .,./train/images/81.tif,80
404,a residential area with many houses arranged neatly and divided by some roads .,./train/images/81.tif,80
405,many houses arranged neatly and divided by some roads .,./train/images/82.tif,81
406,a residential area with houses arranged neatly and some roads go through this area .,./train/images/82.tif,81
407,there are lots of houses densely arranged in the residential area .,./train/images/82.tif,81
408,this is a residential area with houses arranged neatly while many plants on the roadside .,./train/images/82.tif,81
409,a residential area with many houses arranged neatly and divided by some roads .,./train/images/82.tif,81
410,many houses arranged neatly and divided by some roads .,./train/images/83.tif,82
411,a residential area with houses arranged neatly and some roads go through this area .,./train/images/83.tif,82
412,there are lots of houses densely arranged in the residential area .,./train/images/83.tif,82
413,this is a residential area with houses arranged neatly while many plants on the roadside .,./train/images/83.tif,82
414,a residential area with many houses arranged neatly and divided by some roads .,./train/images/83.tif,82
415,many houses arranged neatly and a wide highway beside .,./train/images/84.tif,83
416,a residential area with houses arranged neatly and some roads go through this area .,./train/images/84.tif,83
417,a town with many houses arranged in lines while a wide highway passed by .,./train/images/84.tif,83
418,a residential area with houses arranged neatly while many plants on the roadside .,./train/images/84.tif,83
419,a residential area with houses neatly arranged and a wide highway passed by .,./train/images/84.tif,83
420,lots of houses with red and orange roofs arranged in lines .,./train/images/85.tif,84
421,a residential area with houses arranged neatly and some roads go through this area .,./train/images/85.tif,84
422,a town with many houses arranged neatly and divided by some roads .,./train/images/85.tif,84
423,a residential area with houses arranged neatly while many plants on the roadside .,./train/images/85.tif,84
424,a residential area with houses densely arranged and some crossroads in the middle .,./train/images/85.tif,84
425,lots of houses with red and orange roofs arranged in lines .,./train/images/86.tif,85
426,a residential area with houses arranged neatly and some roads go through this area .,./train/images/86.tif,85
427,a town with many houses arranged neatly and divided by some roads .,./train/images/86.tif,85
428,a residential area with houses arranged neatly while many plants on the roadside .,./train/images/86.tif,85
429,a residential area with houses densely arranged and some crossroads in the middle .,./train/images/86.tif,85
430,lots of houses with different colors of roofs arranged in lines .,./train/images/87.tif,86
431,a residential area with houses arranged neatly and some roads go through this area .,./train/images/87.tif,86
432,a town with many houses arranged densely and separated by some roads .,./train/images/87.tif,86
433,a residential area with houses arranged neatly while many plants on the roadside .,./train/images/87.tif,86
434,a residential area with houses arranged densely .,./train/images/87.tif,86
435,lots of houses with different colors of roofs arranged in lines .,./train/images/88.tif,87
